id	type	modified	license	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	associatedReferences	organismID	associatedOccurrences	organismRemarks	samplingProtocol	samplingEffort	eventDate	eventTime	verbatimEventDate	habitat	waterBody	islandGroup	island	country	stateProvince	county	municipality	locality	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimCoordinates	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	georeferencedBy	georeferencedDate	georeferenceProtocol	identifiedBy	dateIdentified	identificationRemarks	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	taxonRemarks
712_125	Event	2011-01-30 13:58:57	http://creativecommons.org/licenses/by-nc/4.0/	[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]  Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115		712	Sylvia K. Osterrieder, Randall W. Davis	712	Sea otter females with pups in Prince William Sound, Alaska	Sylvia K. Osterrieder, Randall W. Davis	HumanObservation		712_125	712_125	Visual; boat	712_125		2			present		[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]						2008-07-01T03:40:00	11:40:00Z	2008-07-01 03:40:00		Simpson Bay,Prince William Sound,Alaska															60.639550	-145.898217	EPSG:4326 WGS84	0.11	9.99999999999999955e-07	POINT(-145.8982167 60.63955)		2008-07-01T03:40:00			2008-07-01T03:40:00	Identification Type:Visual sighting			urn:lsid:marinespecies.org:taxname:242600	Enhydra lutris kenyoni	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Enhydra		lutris kenyoni	kenyoni	Subspecies	Wilson, 1991	northern sea otter	WoRMS LSID	valid	Taxon recorded as "Enhydra lutris kenyoni" by the provider
712_244	Event	2011-01-30 13:58:57	http://creativecommons.org/licenses/by-nc/4.0/	[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]  Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115		712	Sylvia K. Osterrieder, Randall W. Davis	712	Sea otter females with pups in Prince William Sound, Alaska	Sylvia K. Osterrieder, Randall W. Davis	HumanObservation		712_244	712_244	Visual; boat	712_244		2			present		[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]						2008-07-21T13:14:00	21:14:00Z	2008-07-21 13:14:00		Simpson Bay,Prince William Sound,Alaska															60.637000	-145.925000	EPSG:4326 WGS84	0.11	9.99999999999999955e-07	POINT(-145.925 60.637)		2008-07-21T13:14:00			2008-07-21T13:14:00	Identification Type:Visual sighting			urn:lsid:marinespecies.org:taxname:242600	Enhydra lutris kenyoni	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Enhydra		lutris kenyoni	kenyoni	Subspecies	Wilson, 1991	northern sea otter	WoRMS LSID	valid	Taxon recorded as "Enhydra lutris kenyoni" by the provider
712_212	Event	2011-01-30 13:58:57	http://creativecommons.org/licenses/by-nc/4.0/	[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]  Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115		712	Sylvia K. Osterrieder, Randall W. Davis	712	Sea otter females with pups in Prince William Sound, Alaska	Sylvia K. Osterrieder, Randall W. Davis	HumanObservation		712_212	712_212	Visual; boat	712_212		2			present		[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]						2008-07-14T18:21:00	02:21:00Z	2008-07-14 18:21:00		Simpson Bay,Prince William Sound,Alaska															60.646000	-145.896000	EPSG:4326 WGS84	0.11	9.99999999999999955e-07	POINT(-145.896 60.646)		2008-07-14T18:21:00			2008-07-14T18:21:00	Identification Type:Visual sighting			urn:lsid:marinespecies.org:taxname:242600	Enhydra lutris kenyoni	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Enhydra		lutris kenyoni	kenyoni	Subspecies	Wilson, 1991	northern sea otter	WoRMS LSID	valid	Taxon recorded as "Enhydra lutris kenyoni" by the provider
712_57	Event	2011-01-30 13:58:57	http://creativecommons.org/licenses/by-nc/4.0/	[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]  Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115		712	Sylvia K. Osterrieder, Randall W. Davis	712	Sea otter females with pups in Prince William Sound, Alaska	Sylvia K. Osterrieder, Randall W. Davis	HumanObservation		712_57	712_57	Visual; boat	712_57		2			present		[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]						2008-06-16T15:21:00	23:21:00Z	2008-06-16 15:21:00		Simpson Bay,Prince William Sound,Alaska															60.626300	-145.926300	EPSG:4326 WGS84	0.11	9.99999999999999955e-07	POINT(-145.9263 60.6263)		2008-06-16T15:21:00			2008-06-16T15:21:00	Identification Type:Visual sighting			urn:lsid:marinespecies.org:taxname:242600	Enhydra lutris kenyoni	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Enhydra		lutris kenyoni	kenyoni	Subspecies	Wilson, 1991	northern sea otter	WoRMS LSID	valid	Taxon recorded as "Enhydra lutris kenyoni" by the provider
712_118	Event	2011-01-30 13:58:57	http://creativecommons.org/licenses/by-nc/4.0/	[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]  Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115		712	Sylvia K. Osterrieder, Randall W. Davis	712	Sea otter females with pups in Prince William Sound, Alaska	Sylvia K. Osterrieder, Randall W. Davis	HumanObservation		712_118	712_118	Visual; boat	712_118		2			present		[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]						2008-06-30T12:07:00	20:07:00Z	2008-06-30 12:07:00		Simpson Bay,Prince William Sound,Alaska															60.627000	-145.936000	EPSG:4326 WGS84	0.11	9.99999999999999955e-07	POINT(-145.936 60.627)		2008-06-30T12:07:00			2008-06-30T12:07:00	Identification Type:Visual sighting			urn:lsid:marinespecies.org:taxname:242600	Enhydra lutris kenyoni	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Enhydra		lutris kenyoni	kenyoni	Subspecies	Wilson, 1991	northern sea otter	WoRMS LSID	valid	Taxon recorded as "Enhydra lutris kenyoni" by the provider
712_61	Event	2011-01-30 13:58:57	http://creativecommons.org/licenses/by-nc/4.0/	[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]  Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115		712	Sylvia K. Osterrieder, Randall W. Davis	712	Sea otter females with pups in Prince William Sound, Alaska	Sylvia K. Osterrieder, Randall W. Davis	HumanObservation		712_61	712_61	Visual; boat	712_61		2			present		[{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2009","title_html":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","title":"Summer foraging behaviour of female sea otters (Enhydra lutris) with pups in Simpson Bay, Alaska","serinfo":{"sername":"Aquatic Mammals","issue":"35(4):481-189"}}}},{"crossref":{"citeinfo":{"origin":"Osterrieder, S.K. and R.W. Davis","pubdate":"2010","title_html":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","title":"Sea otter female and pup activity budgets, Prince William Sound, Alaska","serinfo":{"sername":"Journal of the Marine Biological Association of the United Kingdom"}}}},{"crossref":{"citeinfo":{"origin":"Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach","pubdate":"2009","title_html":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","title":"OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions","serinfo":{"sername":"Oceanography","issue":"22(2):104-115"},"onlink":"http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"}}}]						2008-06-16T17:15:00	01:15:00Z	2008-06-16 17:15:00		Simpson Bay,Prince William Sound,Alaska															60.647617	-145.905683	EPSG:4326 WGS84	0.11	9.99999999999999955e-07	POINT(-145.9056833 60.6476167)		2008-06-16T17:15:00			2008-06-16T17:15:00	Identification Type:Visual sighting			urn:lsid:marinespecies.org:taxname:242600	Enhydra lutris kenyoni	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Enhydra		lutris kenyoni	kenyoni	Subspecies	Wilson, 1991	northern sea otter	WoRMS LSID	valid	Taxon recorded as "Enhydra lutris kenyoni" by the provider
